method,representation,guard_type,positive_budget,seed,seed_group,ood_negative_weight,selected_attack_row_id,support_source,in_attack_train_pool,overlaps_attack_val,overlaps_attack_eval
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,5270,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,5434,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,5470,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,5703,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,5722,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,5794,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,5805,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,6320,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,6559,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,6684,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,6793,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,6810,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,6838,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,6969,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,48,heldout_support_47_51,2.0,7032,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3034,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3052,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3143,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3166,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3560,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3680,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3697,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3720,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3775,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,3862,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,4000,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,4026,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,4485,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,4887,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,4942,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,4947,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5008,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5050,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5081,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5257,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5274,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5438,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5458,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5474,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5662,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,5666,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,6181,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,6291,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,6347,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,6897,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,6904,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,49,heldout_support_47_51,2.0,7028,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,2964,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,3044,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,3639,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,3839,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4039,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4248,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4265,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4408,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4616,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4644,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4737,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4743,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4807,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,4858,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5164,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5179,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5207,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5218,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5478,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5523,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5547,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5665,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5807,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,5913,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,6009,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,6267,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,6435,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,6570,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,6594,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,6727,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,6807,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,50,heldout_support_47_51,2.0,6889,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,2940,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,2959,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,3007,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,3174,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,3186,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,3215,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,3283,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,3548,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,3847,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,3910,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,4084,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,4161,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,4582,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,4815,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,4826,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,4896,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5094,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5103,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5135,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5164,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5186,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5283,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5586,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5599,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5885,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5896,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5902,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,5942,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,6216,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,6682,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,6749,stage2_high_purity_attack_train_pool,True,False,False
transformer_hidden_fixed_guard_lr,transformer_hidden,fixed_ood_weight_2,32,51,heldout_support_47_51,2.0,7005,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,3995,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,3999,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,4126,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,4164,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,4173,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,4328,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,4848,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,5097,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,5642,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,5690,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,5695,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,5784,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,5914,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,6314,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,6630,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,42,main_paired_42_46,2.0,6740,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,2972,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,3040,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,3490,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,3495,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,3778,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,3868,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,3884,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,3982,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,3999,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,4021,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,4142,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,4849,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,5343,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,6032,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,6707,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,43,main_paired_42_46,2.0,6884,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,3166,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,3300,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,3812,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,4276,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,4317,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,4432,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,4781,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,5264,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,5332,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,5415,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,5763,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,5951,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,6042,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,6278,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,6605,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,44,main_paired_42_46,2.0,6821,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,45,main_paired_42_46,2.0,3169,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,45,main_paired_42_46,2.0,3188,stage2_high_purity_attack_train_pool,True,False,False
original100_plus_transformer_hidden_fixed_guard_lr,original100_plus_transformer_hidden,fixed_ood_weight_2,16,45,main_paired_42_46,2.0,3844,stage2_high_purity_attack_train_pool,True,False,False
