evaluation_role,dataset,holdout,split_protocol,method,baseline_category,run_priority,fairness_layer,feature_input,model_kind,selected_config_id,uses_attack_supports,support_method,support_count,feature_selection_support_count,seed,seed_group,ood_target,ood_target_label,roc_auc,pr_auc,pauc_fpr_1pct,tpr_at_fpr_1pct,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,feature_dim,train_time,inference_time,parameter_count,provenance_clean,hyperparameter_uses_final_eval,threshold_uses_final_eval
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.31216190004488453,0.012115799996536225,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.1124917000415735,0.009395700006280094,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,45,main_42_46,0.01,1.0pct,0.9964776995305162,0.9744045948707954,0.9717248212895464,0.9530516431924883,0.9483568075117371,0.0068,True,-3.5960708698078823,426,10000,64,0.32933259999845177,0.009523999993689358,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,45,main_42_46,0.01,1.0pct,0.9305392018779343,0.22636232456963812,0.49748743718592964,0.0,0.0,0.0154,False,0.6158967315035558,426,10000,64,0.1648138000164181,0.08565419999649748,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,45,main_42_46,0.01,1.0pct,0.11356760563380282,0.022110726958719278,0.49748743718592964,0.0,0.0,0.0109,False,-33.56343862691139,426,10000,64,0.02394109999295324,0.0064344999846071005,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9485007042253522,0.8491778613737705,0.9013612664260269,0.823943661971831,0.823943661971831,0.0057,True,0.0003649562156760259,426,10000,64,0.18421390000730753,0.017680699995253235,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9779190140845071,0.9415239715318083,0.9486988935286762,0.9272300469483568,0.9272300469483568,0.0092,True,0.003137777292344253,426,10000,64,1.0471383000258356,0.00822730001527816,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.7092720657276994,0.06827850234870264,0.5035506169344375,0.01643192488262911,0.018779342723004695,0.0134,False,861.4247789764376,426,10000,64,0.016355699975974858,0.008844500000122935,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,46,main_42_46,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8763929999549873,0.015382900019176304,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.12480579997645691,0.0056167999864555895,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.34917739999946207,0.01089859998319298,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.1090719000203535,0.009749900025781244,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,46,main_42_46,0.01,1.0pct,0.9771713615023474,0.9366338477398419,0.9479085568688512,0.9131455399061033,0.9014084507042254,0.0048,True,-3.5580525376346652,426,10000,64,0.34820519998902455,0.010303799994289875,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,46,main_42_46,0.01,1.0pct,0.9084903755868545,0.17448057874457204,0.49748743718592964,0.0,0.0,0.0123,False,0.624771479367655,426,10000,64,0.1614883000147529,0.08696250000502914,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,46,main_42_46,0.01,1.0pct,0.2735413145539906,0.03227811854108496,0.503090570222002,0.025821596244131457,0.025821596244131457,0.0098,True,-40.85051792061414,426,10000,64,0.027340899978298694,0.0072604999877512455,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9491039906103286,0.7230585531101996,0.6485596999079907,0.8145539906103286,0.7910798122065728,0.0089,True,0.0003659757795110621,426,10000,64,0.16971960000228137,0.01977200002875179,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9836948356807511,0.9431699356027983,0.9406421780262817,0.9107981220657277,0.9084507042253521,0.0071,True,0.0037318508701864655,426,10000,64,1.2058408999582753,0.009123999974690378,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.7175500000000001,0.06898420857682824,0.5027956684832614,0.01643192488262911,0.01643192488262911,0.0126,False,568.4514444732658,426,10000,64,0.02028890000656247,0.00887630000943318,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,47,heldout_47_51,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8599916999810375,0.01857309998013079,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.12461639998946339,0.005531000031623989,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.32100620004348457,0.00857409997843206,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.1137239999952726,0.010905499977525324,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,47,heldout_47_51,0.01,1.0pct,0.9738469483568074,0.9432327415608674,0.9621700049543491,0.9272300469483568,0.92018779342723,0.0013,True,-4.039459368750177,426,10000,64,0.30073339998489246,0.009798299986869097,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,47,heldout_47_51,0.01,1.0pct,0.928143661971831,0.21736709986912486,0.49748743718592964,0.0,0.0,0.0129,False,0.6127597755674259,426,10000,64,0.16200060001574457,0.09077489998890087,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,47,heldout_47_51,0.01,1.0pct,0.7966011737089201,0.4889976911652149,0.6956024252718994,0.6126760563380281,0.009389671361502348,0.0032,True,-38.633187352167226,426,10000,64,0.026581900019664317,0.0073279999778606,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9612889671361503,0.8561124730956379,0.8977516691438413,0.823943661971831,0.8192488262910798,0.0091,True,0.0003814983901688936,426,10000,64,0.18350220000138506,0.01683680003043264,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9819176056338026,0.941190197885542,0.933246042418666,0.9154929577464789,0.8708920187793427,0.0039,True,0.004956587241380524,426,10000,64,1.0315133000258356,0.008539000002201647,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.7092720657276994,0.06827850234870264,0.5035506169344375,0.01643192488262911,0.018779342723004695,0.0134,False,861.4247789764376,426,10000,64,0.017171300016343594,0.008855999971274287,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,48,heldout_47_51,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8588039999594912,0.016875099972821772,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.12813299999106675,0.006496600050013512,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.3319737000274472,0.010044499998912215,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.11778600001707673,0.011346000013872981,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,48,heldout_47_51,0.01,1.0pct,0.9778866197183098,0.9558404595318774,0.9633967961875103,0.9389671361502347,0.9225352112676056,0.0024,True,-4.554114564882782,426,10000,64,0.34003319998737425,0.012433300027623773,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,48,heldout_47_51,0.01,1.0pct,0.9283772300469484,0.21238232183631958,0.49748743718592964,0.0,0.0,0.0149,False,0.6179640099973829,426,10000,64,0.21396029996685684,0.12547369999811053,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,48,heldout_47_51,0.01,1.0pct,0.5556410798122067,0.047607524208963775,0.5039162950904759,0.018779342723004695,0.018779342723004695,0.0094,True,-36.82292480320155,426,10000,64,0.02928420004900545,0.011443700001109391,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.6880539906103287,0.15787762821700377,0.5300036509802147,0.06807511737089202,0.056338028169014086,0.0,True,0.0004918693261426997,426,10000,64,0.1886403000098653,0.018603600037749857,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.9837133802816901,0.9386782502303623,0.9352867624507515,0.9131455399061033,0.9084507042253521,0.0084,True,0.0043039537103613836,426,10000,64,1.2715578000061214,0.009393699991051108,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.7092720657276994,0.06827850234870264,0.5035506169344375,0.01643192488262911,0.018779342723004695,0.0134,False,861.4247789764376,426,10000,64,0.020085599971935153,0.010204699996393174,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,49,heldout_47_51,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8562474999926053,0.015047699969727546,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.1329076000256464,0.005378499976359308,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.34419719997094944,0.009832600015215576,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.12703510001301765,0.010927500028628856,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,49,heldout_47_51,0.01,1.0pct,0.9318211267605634,0.8849066352490231,0.924163068865454,0.8615023474178404,0.8309859154929577,0.0006,True,-0.6287792139988603,426,10000,64,0.4475786000257358,0.011254299955908209,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,49,heldout_47_51,0.01,1.0pct,0.9299399061032864,0.22160383238176196,0.4980182603156628,0.007042253521126761,0.025821596244131457,0.0179,False,0.5929231995368652,426,10000,64,0.16409169998951256,0.08877210004720837,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,49,heldout_47_51,0.01,1.0pct,0.18825046948356808,0.023891770114969863,0.49821879349800646,0.002347417840375587,0.002347417840375587,0.0147,False,-40.02912611188168,426,10000,64,0.02487030002521351,0.007562700018752366,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth2_iter50_lr005,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.7961208920187794,0.19133998049045173,0.5258540260436178,0.11502347417840375,0.08450704225352113,0.0087,True,0.0003026019167322769,426,10000,64,0.1675999000435695,0.021696300012990832,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.9814025821596244,0.9476796363899913,0.9530516431924883,0.931924882629108,0.931924882629108,0.0092,True,0.003760607622389199,426,10000,64,1.057345399982296,0.01033580000512302,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.7175500000000001,0.06898420857682824,0.5027956684832614,0.01643192488262911,0.01643192488262911,0.0126,False,568.4514444732658,426,10000,64,0.016119499981869012,0.009352799970656633,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,50,heldout_47_51,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8648770999861881,0.016596400004345924,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.1277367000002414,0.0067057000123895705,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.33304160000989214,0.01023060001898557,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.11691360000986606,0.009884600003715605,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,50,heldout_47_51,0.01,1.0pct,0.9832889671361502,0.9538382037474146,0.9560478448580932,0.9295774647887324,0.9225352112676056,0.0065,True,-1.5883168598583226,426,10000,64,0.4612685999600217,0.009743399976287037,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,50,heldout_47_51,0.01,1.0pct,0.9349755868544601,0.22506713742666995,0.49748743718592964,0.0,0.0,0.0148,False,0.6173535305655584,426,10000,64,0.15480630000820383,0.08863400004338473,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,50,heldout_47_51,0.01,1.0pct,0.2756727699530517,0.045323933074321754,0.49748743718592964,0.0,0.0,0.0092,True,-37.98374400663106,426,10000,64,0.023709099972620606,0.007076599984429777,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.9601859154929577,0.8453255933821604,0.8666218416023781,0.8262910798122066,0.7863849765258216,0.0018,True,0.00042500208450561643,426,10000,64,0.20723620004719123,0.019540400011464953,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.9764424882629108,0.9362790131731916,0.9373392785523862,0.9084507042253521,0.892018779342723,0.005,True,0.0033245740033453794,426,10000,64,1.1105829000007361,0.008711000031325966,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.7175500000000001,0.06898420857682824,0.5027956684832614,0.01643192488262911,0.01643192488262911,0.0126,False,568.4514444732658,426,10000,64,0.016899000038392842,0.01241600001230836,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,51,heldout_47_51,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8714893000433221,0.017538900021463633,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,51,heldout_47_51,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.12445429997751489,0.004981299978680909,33,True,False,False
