setting,seed,seed_group,evidence_strategy,k,confirmed_attack_count,confirmed_attack_candidate_indices,evidence_uses_final_attack_eval,evidence_uses_final_ood_eval
chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,8,5,4430;2466;2494;2454;4308;179;2535;2808,False,False
chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,16,11,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447,False,False
chrono_late_train_early_eval,46,main_42_46,R3_near_threshold_uncertainty_review,32,18,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447;3074;2528;4432;2495;4431;2475;2647;2445;2481;2571;2527;3059;4042;88;4307;3802,False,False
chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,4,4,1550;1551;1194;1211,False,False
chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,8,8,1550;1551;1194;1211;1415;1212;1416;1583,False,False
chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,16,16,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955,False,False
chrono_late_train_early_eval,46,main_42_46,R4_representation_shift_high_review,32,32,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955;1552;1549;956;1510;1571;1195;1541;631;1202;1417;801;1184;2028;1213;2027;1543,False,False
chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,4,2,4280;3301;1551;1416,False,False
chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,8,4,4280;3301;1551;1416;1417;1212;4160;4261,False,False
chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,16,6,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584,False,False
chrono_late_train_early_eval,46,main_42_46,R5_hybrid_active_review,32,21,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584;815;1585;632;302;816;2647;956;303;1419;957;1420;2028;175;1418;2029;176,False,False
chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,4,4,1017;1374;1672;753,False,False
chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,8,8,1372;2398;1038;1015;1669;2391;752;1715,False,False
chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,16,16,2106;846;80;2166;2078;2533;1710;1368;1053;1012;2391;479;1664;750;2383;1035,False,False
chrono_late_train_early_eval,47,heldout_47_51,R0_random_confirmed_attack_validation,32,32,1046;1313;555;1987;755;2375;1359;83;1699;1700;2368;1028;79;2065;476;1653;2093;1265;718;953;1838;1784;1022;268;992;2287;95;841;2152;1005;745;2464,False,False
chrono_late_train_early_eval,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,8;1803;1682;2329,False,False
chrono_late_train_early_eval,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,8;1803;1682;2329;2373;1805;1663;1253,False,False
chrono_late_train_early_eval,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486,False,False
chrono_late_train_early_eval,47,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486;1171;2016;2393;835;698;1946;2374;1525;101;2515;1177;1982;2330;1527;549;2450,False,False
chrono_late_train_early_eval,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,2611;4442;4280;4094,False,False
chrono_late_train_early_eval,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,2611;4442;4280;4094;2622;4063;4083;3592,False,False
chrono_late_train_early_eval,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160,False,False
chrono_late_train_early_eval,47,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160;2647;4431;4432;3301,False,False
chrono_late_train_early_eval,47,heldout_47_51,R3_near_threshold_uncertainty_review,4,3,4430;2466;2494;2454,False,False
chrono_late_train_early_eval,47,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,4430;2466;2494;2454;4308;179;2535;2808,False,False
chrono_late_train_early_eval,47,heldout_47_51,R3_near_threshold_uncertainty_review,16,11,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447,False,False
chrono_late_train_early_eval,47,heldout_47_51,R3_near_threshold_uncertainty_review,32,18,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447;3074;2528;4432;2495;4431;2475;2647;2445;2481;2571;2527;3059;4042;88;4307;3802,False,False
chrono_late_train_early_eval,47,heldout_47_51,R4_representation_shift_high_review,4,4,1550;1551;1194;1211,False,False
chrono_late_train_early_eval,47,heldout_47_51,R4_representation_shift_high_review,8,8,1550;1551;1194;1211;1415;1212;1416;1583,False,False
chrono_late_train_early_eval,47,heldout_47_51,R4_representation_shift_high_review,16,16,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955,False,False
chrono_late_train_early_eval,47,heldout_47_51,R4_representation_shift_high_review,32,32,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955;1552;1549;956;1510;1571;1195;1541;631;1202;1417;801;1184;2028;1213;2027;1543,False,False
chrono_late_train_early_eval,47,heldout_47_51,R5_hybrid_active_review,4,2,4280;3301;1551;1416,False,False
chrono_late_train_early_eval,47,heldout_47_51,R5_hybrid_active_review,8,4,4280;3301;1551;1416;1417;1212;4160;4261,False,False
chrono_late_train_early_eval,47,heldout_47_51,R5_hybrid_active_review,16,6,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584,False,False
chrono_late_train_early_eval,47,heldout_47_51,R5_hybrid_active_review,32,21,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584;815;1585;632;302;816;2647;956;303;1419;957;1420;2028;175;1418;2029;176,False,False
chrono_late_train_early_eval,48,heldout_47_51,R0_random_confirmed_attack_validation,4,4,1321;1031;884;714,False,False
chrono_late_train_early_eval,48,heldout_47_51,R0_random_confirmed_attack_validation,8,8,1029;1318;882;1377;1717;1234;1824;713,False,False
chrono_late_train_early_eval,48,heldout_47_51,R0_random_confirmed_attack_validation,16,16,755;1231;1135;1026;707;2296;1314;726;1712;1075;1373;711;880;1271;1818;2076,False,False
chrono_late_train_early_eval,48,heldout_47_51,R0_random_confirmed_attack_validation,32,32,874;1807;1019;1701;618;1306;1069;721;1867;1364;1263;1374;1295;1128;2401;2164;1294;1372;615;751;258;1228;2063;2345;703;1223;706;1114;1000;2204;226;2281,False,False
chrono_late_train_early_eval,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,8;1803;1682;2329,False,False
chrono_late_train_early_eval,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,8;1803;1682;2329;2373;1805;1663;1253,False,False
chrono_late_train_early_eval,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486,False,False
chrono_late_train_early_eval,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486;1171;2016;2393;835;698;1946;2374;1525;101;2515;1177;1982;2330;1527;549;2450,False,False
chrono_late_train_early_eval,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,2611;4442;4280;4094,False,False
chrono_late_train_early_eval,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,2611;4442;4280;4094;2622;4063;4083;3592,False,False
chrono_late_train_early_eval,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160,False,False
chrono_late_train_early_eval,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160;2647;4431;4432;3301,False,False
chrono_late_train_early_eval,48,heldout_47_51,R3_near_threshold_uncertainty_review,4,3,4430;2466;2494;2454,False,False
chrono_late_train_early_eval,48,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,4430;2466;2494;2454;4308;179;2535;2808,False,False
chrono_late_train_early_eval,48,heldout_47_51,R3_near_threshold_uncertainty_review,16,11,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447,False,False
chrono_late_train_early_eval,48,heldout_47_51,R3_near_threshold_uncertainty_review,32,18,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447;3074;2528;4432;2495;4431;2475;2647;2445;2481;2571;2527;3059;4042;88;4307;3802,False,False
chrono_late_train_early_eval,48,heldout_47_51,R4_representation_shift_high_review,4,4,1550;1551;1194;1211,False,False
chrono_late_train_early_eval,48,heldout_47_51,R4_representation_shift_high_review,8,8,1550;1551;1194;1211;1415;1212;1416;1583,False,False
chrono_late_train_early_eval,48,heldout_47_51,R4_representation_shift_high_review,16,16,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955,False,False
chrono_late_train_early_eval,48,heldout_47_51,R4_representation_shift_high_review,32,32,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955;1552;1549;956;1510;1571;1195;1541;631;1202;1417;801;1184;2028;1213;2027;1543,False,False
chrono_late_train_early_eval,48,heldout_47_51,R5_hybrid_active_review,4,2,4280;3301;1551;1416,False,False
chrono_late_train_early_eval,48,heldout_47_51,R5_hybrid_active_review,8,4,4280;3301;1551;1416;1417;1212;4160;4261,False,False
chrono_late_train_early_eval,48,heldout_47_51,R5_hybrid_active_review,16,6,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584,False,False
chrono_late_train_early_eval,48,heldout_47_51,R5_hybrid_active_review,32,21,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584;815;1585;632;302;816;2647;956;303;1419;957;1420;2028;175;1418;2029;176,False,False
chrono_late_train_early_eval,49,heldout_47_51,R0_random_confirmed_attack_validation,4,4,171;2291;247;625,False,False
chrono_late_train_early_eval,49,heldout_47_51,R0_random_confirmed_attack_validation,8,8,171;624;535;2141;2287;1204;1128;247,False,False
chrono_late_train_early_eval,49,heldout_47_51,R0_random_confirmed_attack_validation,16,16,2425;533;754;2135;170;2488;1125;2280;1556;622;1364;1200;455;714;392;246,False,False
chrono_late_train_early_eval,49,heldout_47_51,R0_random_confirmed_attack_validation,32,32,618;1194;1171;2472;1627;1921;1118;710;169;1355;2410;1312;305;2266;1192;367;452;191;749;816;2480;530;94;1162;2286;1546;245;1406;1009;2160;2121;389,False,False
chrono_late_train_early_eval,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,8;1803;1682;2329,False,False
chrono_late_train_early_eval,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,8;1803;1682;2329;2373;1805;1663;1253,False,False
chrono_late_train_early_eval,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486,False,False
chrono_late_train_early_eval,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486;1171;2016;2393;835;698;1946;2374;1525;101;2515;1177;1982;2330;1527;549;2450,False,False
chrono_late_train_early_eval,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,2611;4442;4280;4094,False,False
chrono_late_train_early_eval,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,2611;4442;4280;4094;2622;4063;4083;3592,False,False
chrono_late_train_early_eval,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160,False,False
chrono_late_train_early_eval,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160;2647;4431;4432;3301,False,False
chrono_late_train_early_eval,49,heldout_47_51,R3_near_threshold_uncertainty_review,4,3,4430;2466;2494;2454,False,False
chrono_late_train_early_eval,49,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,4430;2466;2494;2454;4308;179;2535;2808,False,False
chrono_late_train_early_eval,49,heldout_47_51,R3_near_threshold_uncertainty_review,16,11,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447,False,False
chrono_late_train_early_eval,49,heldout_47_51,R3_near_threshold_uncertainty_review,32,18,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447;3074;2528;4432;2495;4431;2475;2647;2445;2481;2571;2527;3059;4042;88;4307;3802,False,False
chrono_late_train_early_eval,49,heldout_47_51,R4_representation_shift_high_review,4,4,1550;1551;1194;1211,False,False
chrono_late_train_early_eval,49,heldout_47_51,R4_representation_shift_high_review,8,8,1550;1551;1194;1211;1415;1212;1416;1583,False,False
chrono_late_train_early_eval,49,heldout_47_51,R4_representation_shift_high_review,16,16,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955,False,False
chrono_late_train_early_eval,49,heldout_47_51,R4_representation_shift_high_review,32,32,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955;1552;1549;956;1510;1571;1195;1541;631;1202;1417;801;1184;2028;1213;2027;1543,False,False
chrono_late_train_early_eval,49,heldout_47_51,R5_hybrid_active_review,4,2,4280;3301;1551;1416,False,False
chrono_late_train_early_eval,49,heldout_47_51,R5_hybrid_active_review,8,4,4280;3301;1551;1416;1417;1212;4160;4261,False,False
chrono_late_train_early_eval,49,heldout_47_51,R5_hybrid_active_review,16,6,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584,False,False
chrono_late_train_early_eval,49,heldout_47_51,R5_hybrid_active_review,32,21,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584;815;1585;632;302;816;2647;956;303;1419;957;1420;2028;175;1418;2029;176,False,False
chrono_late_train_early_eval,50,heldout_47_51,R0_random_confirmed_attack_validation,4,4,432;1473;2216;1628,False,False
chrono_late_train_early_eval,50,heldout_47_51,R0_random_confirmed_attack_validation,8,8,1625;1264;2212;2101;431;1732;1528;1471,False,False
chrono_late_train_early_eval,50,heldout_47_51,R0_random_confirmed_attack_validation,16,16,1726;1226;768;2488;2205;2159;1466;410;833;430;297;1620;1523;2094;1398;1260,False,False
chrono_late_train_early_eval,50,heldout_47_51,R0_random_confirmed_attack_validation,32,32,2152;295;728;2473;931;849;2524;1218;408;1075;2391;2145;1514;1314;427;783;764;151;1457;1252;2332;1253;1645;917;243;2241;1610;2191;828;1389;1715;2081,False,False
chrono_late_train_early_eval,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,8;1803;1682;2329,False,False
chrono_late_train_early_eval,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,8;1803;1682;2329;2373;1805;1663;1253,False,False
chrono_late_train_early_eval,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486,False,False
chrono_late_train_early_eval,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486;1171;2016;2393;835;698;1946;2374;1525;101;2515;1177;1982;2330;1527;549;2450,False,False
chrono_late_train_early_eval,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,2611;4442;4280;4094,False,False
chrono_late_train_early_eval,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,2611;4442;4280;4094;2622;4063;4083;3592,False,False
chrono_late_train_early_eval,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160,False,False
chrono_late_train_early_eval,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160;2647;4431;4432;3301,False,False
chrono_late_train_early_eval,50,heldout_47_51,R3_near_threshold_uncertainty_review,4,3,4430;2466;2494;2454,False,False
chrono_late_train_early_eval,50,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,4430;2466;2494;2454;4308;179;2535;2808,False,False
chrono_late_train_early_eval,50,heldout_47_51,R3_near_threshold_uncertainty_review,16,11,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447,False,False
chrono_late_train_early_eval,50,heldout_47_51,R3_near_threshold_uncertainty_review,32,18,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447;3074;2528;4432;2495;4431;2475;2647;2445;2481;2571;2527;3059;4042;88;4307;3802,False,False
chrono_late_train_early_eval,50,heldout_47_51,R4_representation_shift_high_review,4,4,1550;1551;1194;1211,False,False
chrono_late_train_early_eval,50,heldout_47_51,R4_representation_shift_high_review,8,8,1550;1551;1194;1211;1415;1212;1416;1583,False,False
chrono_late_train_early_eval,50,heldout_47_51,R4_representation_shift_high_review,16,16,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955,False,False
chrono_late_train_early_eval,50,heldout_47_51,R4_representation_shift_high_review,32,32,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955;1552;1549;956;1510;1571;1195;1541;631;1202;1417;801;1184;2028;1213;2027;1543,False,False
chrono_late_train_early_eval,50,heldout_47_51,R5_hybrid_active_review,4,2,4280;3301;1551;1416,False,False
chrono_late_train_early_eval,50,heldout_47_51,R5_hybrid_active_review,8,4,4280;3301;1551;1416;1417;1212;4160;4261,False,False
chrono_late_train_early_eval,50,heldout_47_51,R5_hybrid_active_review,16,6,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584,False,False
chrono_late_train_early_eval,50,heldout_47_51,R5_hybrid_active_review,32,21,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584;815;1585;632;302;816;2647;956;303;1419;957;1420;2028;175;1418;2029;176,False,False
chrono_late_train_early_eval,51,heldout_47_51,R0_random_confirmed_attack_validation,4,4,1744;1002;1573;1550,False,False
chrono_late_train_early_eval,51,heldout_47_51,R0_random_confirmed_attack_validation,8,8,766;797;1547;793;1840;1741;1571;1001,False,False
chrono_late_train_early_eval,51,heldout_47_51,R0_random_confirmed_attack_validation,16,16,790;311;1161;2029;1220;1194;794;679;1566;998;1615;2524;1542;763;1834;1736,False,False
chrono_late_train_early_eval,51,heldout_47_51,R0_random_confirmed_attack_validation,32,32,991;940;896;2422;1264;2016;758;2125;1823;718;2501;1153;1213;612;1725;789;289;1605;2508;2088;1556;1533;675;309;196;318;554;269;2243;1187;785;2051,False,False
chrono_late_train_early_eval,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,8;1803;1682;2329,False,False
chrono_late_train_early_eval,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,8;1803;1682;2329;2373;1805;1663;1253,False,False
chrono_late_train_early_eval,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486,False,False
chrono_late_train_early_eval,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,8;1803;1682;2329;2373;1805;1663;1253;1686;2430;203;2509;2105;756;744;2486;1171;2016;2393;835;698;1946;2374;1525;101;2515;1177;1982;2330;1527;549;2450,False,False
chrono_late_train_early_eval,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,2611;4442;4280;4094,False,False
chrono_late_train_early_eval,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,2611;4442;4280;4094;2622;4063;4083;3592,False,False
chrono_late_train_early_eval,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160,False,False
chrono_late_train_early_eval,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,2611;4442;4280;4094;2622;4063;4083;3592;2876;4050;4077;2996;2923;3143;4261;4160;2647;4431;4432;3301,False,False
chrono_late_train_early_eval,51,heldout_47_51,R3_near_threshold_uncertainty_review,4,3,4430;2466;2494;2454,False,False
chrono_late_train_early_eval,51,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,4430;2466;2494;2454;4308;179;2535;2808,False,False
chrono_late_train_early_eval,51,heldout_47_51,R3_near_threshold_uncertainty_review,16,11,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447,False,False
chrono_late_train_early_eval,51,heldout_47_51,R3_near_threshold_uncertainty_review,32,18,4430;2466;2494;2454;4308;179;2535;2808;2403;3301;2531;4040;2429;94;2532;2447;3074;2528;4432;2495;4431;2475;2647;2445;2481;2571;2527;3059;4042;88;4307;3802,False,False
chrono_late_train_early_eval,51,heldout_47_51,R4_representation_shift_high_review,4,4,1550;1551;1194;1211,False,False
chrono_late_train_early_eval,51,heldout_47_51,R4_representation_shift_high_review,8,8,1550;1551;1194;1211;1415;1212;1416;1583,False,False
chrono_late_train_early_eval,51,heldout_47_51,R4_representation_shift_high_review,16,16,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955,False,False
chrono_late_train_early_eval,51,heldout_47_51,R4_representation_shift_high_review,32,32,1550;1551;1194;1211;1415;1212;1416;1583;1540;1199;1584;814;1556;1534;815;955;1552;1549;956;1510;1571;1195;1541;631;1202;1417;801;1184;2028;1213;2027;1543,False,False
chrono_late_train_early_eval,51,heldout_47_51,R5_hybrid_active_review,4,2,4280;3301;1551;1416,False,False
chrono_late_train_early_eval,51,heldout_47_51,R5_hybrid_active_review,8,4,4280;3301;1551;1416;1417;1212;4160;4261,False,False
chrono_late_train_early_eval,51,heldout_47_51,R5_hybrid_active_review,16,6,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584,False,False
chrono_late_train_early_eval,51,heldout_47_51,R5_hybrid_active_review,32,21,4280;3301;1551;1416;1417;1212;4160;4261;3143;2923;2996;4077;2876;4050;1213;1584;815;1585;632;302;816;2647;956;303;1419;957;1420;2028;175;1418;2029;176,False,False
holdout_bin_2,42,main_42_46,R0_random_confirmed_attack_validation,4,4,273;3728;4155;2748,False,False
holdout_bin_2,42,main_42_46,R0_random_confirmed_attack_validation,8,8,4274;4152;4928;3725;273;3598;2746;490,False,False
holdout_bin_2,42,main_42_46,R0_random_confirmed_attack_validation,16,16,588;4921;2131;185;3592;4268;2742;489;273;4220;364;4531;3720;4146;2349;2558,False,False
holdout_bin_2,42,main_42_46,R0_random_confirmed_attack_validation,32,32,4736;4915;185;2904;1352;487;272;3709;4063;2734;3711;4255;5290;637;3582;2551;4134;586;213;2298;3458;4208;2342;3261;4907;363;4790;1218;4517;2125;2165;4535,False,False
holdout_bin_2,42,main_42_46,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,42,main_42_46,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,42,main_42_46,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,42,main_42_46,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,42,main_42_46,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,42,main_42_46,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,42,main_42_46,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,42,main_42_46,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,42,main_42_46,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,42,main_42_46,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,42,main_42_46,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,42,main_42_46,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,42,main_42_46,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,42,main_42_46,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,42,main_42_46,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,42,main_42_46,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,42,main_42_46,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,42,main_42_46,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,42,main_42_46,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,42,main_42_46,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,43,main_42_46,R0_random_confirmed_attack_validation,4,4,3303;516;3756;1748,False,False
holdout_bin_2,43,main_42_46,R0_random_confirmed_attack_validation,8,8,2383;1747;4120;515;3753;3300;3188;1257,False,False
holdout_bin_2,43,main_42_46,R0_random_confirmed_attack_validation,16,16,1652;3295;3748;4491;1255;233;2380;1744;4114;514;3804;1175;3706;3183;4511;1306,False,False
holdout_bin_2,43,main_42_46,R0_random_confirmed_attack_validation,32,32,2926;3737;4895;1302;4277;4353;3718;1171;233;1490;1647;3012;3792;4102;1251;3174;2118;1246;2685;4478;3695;2193;3456;513;2306;2373;4109;2768;3309;4498;3286;1739,False,False
holdout_bin_2,43,main_42_46,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,43,main_42_46,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
